path,status,source,destination,bucket,consumed_contract_row,security_review_status,test_evidence,reconciliation_decision,reviewer,adr_reference
setup/channels/mattermost-runtime-verification.test.ts,added,,,C,,,"New test file (214 lines), same all-new Mattermost feature family. Same caveat as mattermost-config/response.test.ts — needs reconciliation against Isthmus's already-diverged Mattermost implementation before porting.",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
setup/channels/run-channel-skill.test.ts,modified,,,A,,,Tests run-channel-skill.ts's companion-skill install + community-portal Slack job queueing paths. Isthmus's current file is functionally identical to upstream v2.4.0 (only cosmetic multi-statement-per-line formatting differs) — already ported in Workstream C10/C11.,port-verbatim,,
setup/channels/run-channel-skill.ts,modified,,,A,,,"Rewrites materializeCompanionSkill (git-fetch-from-branch) into companionSkillPresent (in-tree only, no fetch fallback), and adds community-portal Slack job queue/resume logic (queueSlackJob, readSlackJob, launchSlackJob, browserConsent, requireCompanions). Isthmus's current file is byte-for-byte identical to upstream v2.4.0 — already fully ported in Workstream C10/C11.",port-verbatim,,
setup/channels/slack-auto-register.test.ts,modified,,,A,,,"Upstream v2.4.0 adds a new test ('every declared companion ships in-tree') asserting companionSkillPresent works for all SLACK_AGENTS_COMPANION_SKILLS. Isthmus's run-channel-skill.ts already exports companionSkillPresent (confirmed ported), but this specific test case is MISSING from Isthmus's slack-auto-register.test.ts — a small test-coverage gap in the otherwise-complete C10/C11 port, worth a follow-up commit.",needs-followup-check-against-C11,,
setup/channels/slack-auto-register.ts,modified,,,A,,,Passes options.browserConsent through to maybeAutoProvisionSlack for the community-portal browser-consent flow. Isthmus's current file is byte-identical to upstream v2.4.0 — already ported in Workstream C10/C11.,port-verbatim,,
setup/channels/slack-auto.test.ts,modified,,,A,,,Adds a 'community portal entry point' describe block mocking ../portal.js (portalEnabled/runSlackPortal) and updates the git-fetch assertion to the new explicit-refspec form. Isthmus's file already contains this block; only cosmetic formatting differs (multi-statement lines vs. Prettier-expanded) — already ported in Workstream C10/C11.,port-verbatim,,
setup/channels/slack-auto.ts,modified,,,A,,,"Adds portalEnabled()/runSlackPortal() community-portal integration (the portal path supersedes direct-token auto-provision) plus safer git fetch/show helpers (gitFetchBranchCommand/gitShowToFileCommand). Isthmus's file matches upstream exactly, plus an explanatory comment documenting the Workstream C11 port — already done.",port-verbatim,,
setup/channels/telegram-flow.test.ts,modified,,,C,,,"Trivial one-line regex update in the test's fake exec() to also swallow 'git show ' commands (matching install-github.sh/slack-auto.ts's hardened git invocations elsewhere in this diff). Isthmus's file still has the old regex — small, safe, mechanical port.",port-verbatim,,
setup/channels/telegram-pre-step.test.ts,modified,,,C,,,Same trivial 'git show ' regex addition as telegram-flow.test.ts. Not yet ported in Isthmus; safe mechanical change.,port-verbatim,,
setup/channels/whatsapp-flow.test.ts,modified,,,C,,,Same trivial 'git show ' regex addition (reformatted as a multi-line condition) as the other channel flow tests. Not yet ported in Isthmus; safe mechanical change.,port-verbatim,,
setup/environment.test.ts,modified,,,C,,,"Swaps the ONECLI_URL credential-detection regex for NANOCLAW_GATEWAY_PROVIDER (part of the broader gateway generalization) and adds new readEnvKey() round-trip tests for the envValue delegation. Since Isthmus keeps OneCLI core-baked, the credential regex may need to retain ONECLI_URL alongside (or instead of) the new gateway var rather than a straight swap — flag for implementer judgment when environment.ts's envValue refactor lands.",port-with-modification,,
setup/environment.ts,modified,,,C,,,"readEnvKey() now delegates to a new envValue() helper in ../src/env.js (dedupes .env-parsing logic, fixes quoted-value handling) instead of its own hand-rolled parser. Isthmus's src/env.ts currently only exports readEnvFile(), not envValue — porting this requires adding that helper to src/env.ts first (outside this batch).",port-with-modification,,
setup/gateways/auth-step.ts,added,,,C,,,"C8's own status (docs/promotion-v2.4.0.md): 'setup/gateways/ still not built -- upstream's generic gateway-picker/credential-storage UI, needed only for scripts/setup.ts's own interactive install flow, which itself needs a real Docker daemon to finish... Iron Proxy stays catalogued but not runnable until that infrastructure exists.' Not a new gap -- already tracked.",declined:pending-C8-live-verification,,
setup/gateways/catalog.test.ts,added,,,C,,,"C8's own status (docs/promotion-v2.4.0.md): 'setup/gateways/ still not built -- upstream's generic gateway-picker/credential-storage UI, needed only for scripts/setup.ts's own interactive install flow, which itself needs a real Docker daemon to finish... Iron Proxy stays catalogued but not runnable until that infrastructure exists.' Not a new gap -- already tracked.",declined:pending-C8-live-verification,,
setup/gateways/catalog.ts,added,,,C,,,"C8's own status (docs/promotion-v2.4.0.md): 'setup/gateways/ still not built -- upstream's generic gateway-picker/credential-storage UI, needed only for scripts/setup.ts's own interactive install flow, which itself needs a real Docker daemon to finish... Iron Proxy stays catalogued but not runnable until that infrastructure exists.' Not a new gap -- already tracked.",declined:pending-C8-live-verification,,
setup/gateways/credential-store.test.ts,added,,,C,,,"C8's own status (docs/promotion-v2.4.0.md): 'setup/gateways/ still not built -- upstream's generic gateway-picker/credential-storage UI, needed only for scripts/setup.ts's own interactive install flow, which itself needs a real Docker daemon to finish... Iron Proxy stays catalogued but not runnable until that infrastructure exists.' Not a new gap -- already tracked.",declined:pending-C8-live-verification,,
setup/gateways/credential-store.ts,added,,,C,,,"C8's own status (docs/promotion-v2.4.0.md): 'setup/gateways/ still not built -- upstream's generic gateway-picker/credential-storage UI, needed only for scripts/setup.ts's own interactive install flow, which itself needs a real Docker daemon to finish... Iron Proxy stays catalogued but not runnable until that infrastructure exists.' Not a new gap -- already tracked.",declined:pending-C8-live-verification,,
setup/gateways/install.test.ts,added,,,C,,,"C8's own status (docs/promotion-v2.4.0.md): 'setup/gateways/ still not built -- upstream's generic gateway-picker/credential-storage UI, needed only for scripts/setup.ts's own interactive install flow, which itself needs a real Docker daemon to finish... Iron Proxy stays catalogued but not runnable until that infrastructure exists.' Not a new gap -- already tracked.",declined:pending-C8-live-verification,,
setup/gateways/install.ts,added,,,C,,,"C8's own status (docs/promotion-v2.4.0.md): 'setup/gateways/ still not built -- upstream's generic gateway-picker/credential-storage UI, needed only for scripts/setup.ts's own interactive install flow, which itself needs a real Docker daemon to finish... Iron Proxy stays catalogued but not runnable until that infrastructure exists.' Not a new gap -- already tracked.",declined:pending-C8-live-verification,,
setup/gateways/onecli-detection.test.ts,added,,,C,,,"C8's own status (docs/promotion-v2.4.0.md): 'setup/gateways/ still not built -- upstream's generic gateway-picker/credential-storage UI, needed only for scripts/setup.ts's own interactive install flow, which itself needs a real Docker daemon to finish... Iron Proxy stays catalogued but not runnable until that infrastructure exists.' Not a new gap -- already tracked.",declined:pending-C8-live-verification,,
setup/gateways/selection.test.ts,added,,,C,,,"C8's own status (docs/promotion-v2.4.0.md): 'setup/gateways/ still not built -- upstream's generic gateway-picker/credential-storage UI, needed only for scripts/setup.ts's own interactive install flow, which itself needs a real Docker daemon to finish... Iron Proxy stays catalogued but not runnable until that infrastructure exists.' Not a new gap -- already tracked.",declined:pending-C8-live-verification,,
setup/gateways/selection.ts,added,,,C,,,"C8's own status (docs/promotion-v2.4.0.md): 'setup/gateways/ still not built -- upstream's generic gateway-picker/credential-storage UI, needed only for scripts/setup.ts's own interactive install flow, which itself needs a real Docker daemon to finish... Iron Proxy stays catalogued but not runnable until that infrastructure exists.' Not a new gap -- already tracked.",declined:pending-C8-live-verification,,
setup/gateways/step.test.ts,added,,,C,,,"C8's own status (docs/promotion-v2.4.0.md): 'setup/gateways/ still not built -- upstream's generic gateway-picker/credential-storage UI, needed only for scripts/setup.ts's own interactive install flow, which itself needs a real Docker daemon to finish... Iron Proxy stays catalogued but not runnable until that infrastructure exists.' Not a new gap -- already tracked.",declined:pending-C8-live-verification,,
setup/gateways/step.ts,added,,,C,,,"C8's own status (docs/promotion-v2.4.0.md): 'setup/gateways/ still not built -- upstream's generic gateway-picker/credential-storage UI, needed only for scripts/setup.ts's own interactive install flow, which itself needs a real Docker daemon to finish... Iron Proxy stays catalogued but not runnable until that infrastructure exists.' Not a new gap -- already tracked.",declined:pending-C8-live-verification,,
setup/index.ts,modified,,,A,,,"ADR-031: adopted; Workstream C10/C11 (commits f04f3593, e4085087)",,,ADR-031
setup/install-claude.sh,modified,,,C,,,"Hardens the curl-pipe-to-shell installer to use the absolute path /bin/bash instead of a PATH-resolved bash, preventing a foreign shell earlier on PATH from intercepting the install. Not new privileged surface — same curl|bash install, just pinned. Isthmus still has the unhardened version; straightforward, beneficial port.",port-verbatim,,
setup/install-cred-helper.ts,modified,,,C,,,"Trivial comment wording change (removes a stale reference to setup/onecli.ts, generalizes to 'installable gateways'). No functional change.",port-verbatim,,
setup/install-docker.sh,modified,,,C,,,"Same absolute-path hardening as install-claude.sh, now curl | /bin/sh instead of curl | sh. Not a new privileged surface, just pinning the existing docker-install exec. Isthmus still has the unhardened version.",port-verbatim,,
setup/install-github.sh,modified,,,C,,,"Hardens the channels-branch adapter fetch: explicit refspec (+refs/heads/channels:refs/remotes/origin/channels instead of ambiguous 'git fetch origin channels') and an atomic mktemp+mv copy of the fetched github.ts adapter instead of a direct redirect, so a failed copy stays retryable instead of leaving a truncated file. Isthmus still has the old unhardened version; straightforward improvement to existing exec/git plumbing, not new surface.",port-verbatim,,
setup/install-node.sh,modified,,,C,,,Same absolute-path hardening pattern (sudo -E /bin/bash - instead of sudo -E bash -) for the NodeSource install script. Isthmus still has the unhardened version.,port-verbatim,,
setup/installer-shell.test.ts,added,,,C,,,"New test file asserting every setup/install-*.sh script invokes its downloaded installer via an absolute-path shell (/bin/bash or /bin/sh), guarding against a foreign shell earlier on PATH (e.g. exe.dev images). This test will fail until the corresponding install-*.sh hardening (also in this batch, not yet ported) lands — port them together.",port-with-modification,,
setup/lib/claude-assist.ts,modified,,,A,,,"Updates the STEP_FILES debug-assist lookup table to point the 'onecli'/'auth' step keys at setup/gateways/install.ts, setup/gateways/catalog.ts, setup/gateways/auth-step.ts — files that don't exist yet in Isthmus (the documented Workstream C8 gateways/* gap). Low-risk in isolation (just a diagnostic file-path hint table) but cannot be ported verbatim without those paths existing; defer until C8 lands or adapt to point at Isthmus's existing setup/auth.ts / setup/onecli.ts instead.",,,
setup/lib/host-status.mjs,added,,,C,,,"New helper file: queries the host's admin CLI over data/ncl.sock (the existing, already-kernel-independent Unix-socket admin protocol documented in CLAUDE.md) to confirm a NEW host instance is up after a restart, avoiding a race with a dying old instance. No new privileged surface — reads an existing status command over an existing socket. Part of the restart.sh/service.ts reliability rewrite; clean new file, no Isthmus divergence.",port-verbatim,,
setup/lib/restart-darwin.test.ts,added,,,C,,,New test pinning setup/lib/restart.sh's macOS launchctl branch (loaded/unloaded/never-installed states) by extracting and running the real restart_darwin() function under a stubbed launchctl. Tests the restart.sh hardening already flagged as a clean port elsewhere in this batch.,port-verbatim,,
setup/lib/restart-readiness.test.ts,added,,,C,,,"New test for host-status.mjs's queryHost/waitForHost readiness-polling logic against a fixture host process. Same family as host-status.mjs and restart.sh; no privileged/kernel surface, pure reliability testing.",port-verbatim,,
setup/lib/restart.sh,modified,,,C,,,"Substantial rewrite of the setup wizard's service-restart helper: proper launchd bootstrap-if-unloaded handling, systemd user/system with sudo -n fallback, a nohup-wrapper fallback path, and waiting for host-status.mjs to confirm a genuinely NEW host instance answered (fixing a stale-socket race). Manages the host's own NanoClaw service lifecycle (launchctl/systemctl/sudo) — the same class of operation v2.3.0 already performed, just hardened for correctness; not new privileged surface. Isthmus's current file is byte-identical to the v2.3.0 baseline — clean port target.",port-verbatim,,
setup/lib/restart.test.ts,added,,,C,,,"New test for the rewritten restart.sh, covering the systemd/nohup restart paths against a fixture host and fake systemctl. Same family as restart-darwin.test.ts / restart-readiness.test.ts.",port-verbatim,,
setup/lib/runner.failure.test.ts,added,,,C,,,"New test for setup/lib/runner.ts's fail()/offerClaudeOnFailure retry-prompt wording (renamed ranFix→assisted, clarifies that resuming after Claude assistance is a verification retry, not a guaranteed fix). Trivial wording/semantics test, no privileged surface.",port-verbatim,,
setup/lib/runner.ts,modified,,,C,,,Trivial rename (ranFix→assisted) and retry-prompt wording clarification in fail(). No functional/privileged change.,port-verbatim,,
setup/lib/setup-config-parse.test.ts,modified,,,A,,,"Adds two new tests: one asserts nanoclaw.sh's PATH-recovery-before-npm-probe ordering (unrelated, mechanical), and one asserts parseFlags(['--gateway-provider','onecli']) parses correctly — the latter directly tests the new generic gatewayProvider CLI flag, which is part of the credential-gateway abstraction (setup-config.ts) blocked on the not-yet-built gateways/* catalog (Workstream C8 gap). Classified with the gateway-config family for consistency.",,,
setup/lib/setup-config-screen.test.ts,added,,,A,,,"New test file for runAdvancedScreen()'s catalog-provided gateway enum options (mocks brightSelect, asserts gatewayProvider selection flows through enumOptions). Directly tests the gatewayProvider advanced-settings UI, which depends on the not-yet-built gateways/catalog.ts (Workstream C8 gap).",,,
setup/lib/setup-config-screen.ts,modified,,,A,,,runAdvancedScreen() gains an enumOptions parameter so the advanced-settings gateway picker can be populated from a catalog at call time instead of a hardcoded option list — directly supports the new generic gatewayProvider config entry (setup-config.ts) which depends on the not-yet-built gateways/catalog.ts (Workstream C8 gap).,,,
setup/lib/setup-config.ts,modified,,,A,,,"Removes the OneCLI-specific onecliApiHost/onecliApiToken config entries entirely and replaces them with a generic gatewayProvider enum (populated from the not-yet-built gateways/catalog.ts, Workstream C8 gap). Since Isthmus keeps OneCLI core-baked as the only supported gateway, removing the OneCLI-specific remote-vault config fields (which let an operator point at a remote OneCLI vault) would remove functionality with no working replacement until C8 lands — decline for now, keep the OneCLI-specific fields.",declined:architecture-onecli-stays-core,,
setup/lib/skill-driver.test.ts,modified,,,A,,,"Adds a test for the new mode:'refresh' plumbing in runSkill()/applySkill() (reapplies a payload's files on refresh). skill-driver.ts's redact/ExecContext credential-redaction plumbing (see that row) is the more security-relevant part of this file's parent change; classified together since the test file covers both, and neither is fully ported (Isthmus's skill-driver.ts confirmed missing the redact/mode support this test needs).",,,
setup/lib/skill-driver.ts,modified,,,A,,,"Adds an ExecContext.redact callback threaded through hostExec/hostExecStream so command output can be redacted before it's written to setup logs or echoed to stdout — a genuine credential-leakage-prevention feature for the skill-apply engine used by channel/provider installs. Also adds mode:'install'|'refresh' passthrough and a new --input CLI arg parser (parseDriverArgv/unknownInputKeys). Isthmus already has the --input CLI parser ported from earlier work, but is missing the redact/ExecContext and mode plumbing — worth prioritizing given its security relevance.",,,
setup/lib/version-pins.test.ts,modified,,,C,,,"Removes the OneCLI-specific 'onecli step wiring' regression tests (which assert setup/onecli.ts reads its gateway/CLI version pins from versions.json rather than a hardcoded constant) in favor of a generic single-pin smoke test. Since Isthmus keeps setup/onecli.ts as a live, core-baked file, these regression tests still have a target to guard and should be kept rather than deleted.",declined:architecture-onecli-stays-core,,
setup/lib/version-pins.ts,modified,,,C,,,Doc-comment-only change generalizing the readVersionPin() example away from the OneCLI-specific 'onecli-gateway' component name. No functional change.,port-verbatim,,
setup/migrate-v2/groups.ts,modified,,,C,,,Comment-only wording clarification about why v1 CLAUDE.md symlinks aren't carried forward into v2's composed project document. No functional change.,port-verbatim,,
setup/onecli.test.ts,deleted,,,C,,,"ADR-031: adopted; Workstream C10/C11 (commits f04f3593, e4085087)",,,ADR-031
setup/portal.e2e.test.ts,added,,,A,,,"ADR-031: adopted; Workstream C10/C11 (commits f04f3593, e4085087)",,,ADR-031
setup/portal.test.ts,added,,,A,,,"ADR-031: adopted; Workstream C10/C11 (commits f04f3593, e4085087)",,,ADR-031
setup/portal.ts,added,,,A,,,"ADR-031: adopted; Workstream C10/C11 (commits f04f3593, e4085087)",,,ADR-031
setup/probe.sh,deleted,,,A,,,"Upstream deletes this 254-line file entirely in the same 'refactor(gateway): extract OneCLI into an installable skill' commit that removed setup/auth.ts — it was the pre-setup system-state probe (ONECLI_URL/ONECLI_STATUS detection among other fields) rendered into the /new-setup SKILL.md prompt. Isthmus's probe.sh is still live and actively probes onecli status/URL via probe_onecli_url()/probe_onecli_status(), and setup/onecli.ts references it by comment. Since Isthmus keeps OneCLI core-baked with no gateway-agnostic replacement built yet, keep this file.",declined:architecture-onecli-stays-core,,
setup/provider-auth.test.ts,added,,,A,,,"Tests provider-auth.ts's new --refresh flag, image-source-switch confirmation, and loadHostContractModules() call. Isthmus's provider-auth.ts is currently byte-identical to the v2.3.0 baseline (not yet ported); this test exercises the gateway-credential-store contract-loading path (see providers/install.ts), so classified with that family.",,,
setup/provider-auth.ts,modified,,,A,,,"Adds a --refresh mode, an image-source-switch confirmation for local-required providers, and calls the new loadHostContractModules() so a freshly-installed provider's credential contract registers with the running process before auth (a gateway credential store needs the provider's model endpoints before its first vault write). Isthmus's file is currently byte-identical to the v2.3.0 baseline. The credential-contract-loading dependency ties this to the same gateway/provider-contract machinery as providers/install.ts — see that row's note about the active feat/gateway-provider-seam branch overlap.",,,
setup/provider-contract.test.ts,modified,,,A,,,"Static source-string assertions verifying auto.ts/provider-auth.ts/providers/install.ts contain the new descriptor-based provider install call sites (providerDescriptor.skillDir, verifyProviderContracts, requiredDeclaredProviders). Directly tests the not-yet-ported provider-contract/skill-descriptor refactor; will fail until that lands.",,,
setup/providers/claude.ts,added,,,C,,,"New 7-line file: moves the previously-hardcoded 'claude' entry out of providers/registry.ts into its own self-registering module (matching the pattern every other provider payload already uses). No privileged operation, pure structural refactor. Not yet present in Isthmus.",port-with-modification,,
setup/providers/index.ts,modified,,,C,,,"One-line addition: imports the new providers/claude.ts so it self-registers. Trivial, depends on claude.ts existing.",port-with-modification,,
setup/providers/install-contract-load.test.ts,added,,,A,,,"Workstream B's original finding (container-runner.ts's buildMounts): the provider-host-contract mount-composition rewrite is a deferred architectural question, not yet decided. Verified directly: this file's own HOST_CONTRACT_BARREL constant points at src/provider-contracts/index.ts, the exact barrel Isthmus doesn't have (C8 ported only registry.ts+claude.ts narrowly) -- same deferred question surfacing in a new consumer (provider-install verification), not a separate conflict.",declined:pending-architecture-decision,,
setup/providers/install.test.ts,added,,,A,,,"Workstream B's original finding (container-runner.ts's buildMounts): the provider-host-contract mount-composition rewrite is a deferred architectural question, not yet decided. Verified directly: this file's own HOST_CONTRACT_BARREL constant points at src/provider-contracts/index.ts, the exact barrel Isthmus doesn't have (C8 ported only registry.ts+claude.ts narrowly) -- same deferred question surfacing in a new consumer (provider-install verification), not a separate conflict.",declined:pending-architecture-decision,,
setup/providers/install.ts,modified,,,A,,,"Workstream B's original finding (container-runner.ts's buildMounts): the provider-host-contract mount-composition rewrite is a deferred architectural question, not yet decided. Verified directly: this file's own HOST_CONTRACT_BARREL constant points at src/provider-contracts/index.ts, the exact barrel Isthmus doesn't have (C8 ported only registry.ts+claude.ts narrowly) -- same deferred question surfacing in a new consumer (provider-install verification), not a separate conflict.",declined:pending-architecture-decision,,
setup/providers/registry.ts,modified,,,C,,,"Removes the hardcoded 'claude' registry entry (moved to providers/claude.ts) and adds lowercase-kebab-case validation to registerSetupProvider(). Pure structural refactor, no privileged operation. Depends on providers/claude.ts being added alongside it.",port-with-modification,,
setup/providers/skill-descriptor.test.ts,added,,,C,,,"New test file for the SKILL.md-frontmatter-driven provider descriptor parser (parseProviderDescriptor, providerImagePolicy, etc). Pure metadata-parsing logic, no privileged operation — reads YAML frontmatter from installed skill directories. Not yet present in Isthmus.",port-with-modification,,
setup/providers/skill-descriptor.ts,added,,,C,,,"New file: parses nanoclaw-provider-* frontmatter out of each .claude/skills/*/SKILL.md to build the installable-provider picker list (replacing the previous hardcoded INSTALLABLE_PROVIDERS array in auto.ts), including an image:'local-required'|'hardened-compatible' policy field. Pure file/YAML parsing, no privileged operation. Not yet present in Isthmus; several other files in this batch (auto.ts, provider-auth.ts, providers/install.ts) depend on it.",port-with-modification,,
setup/registry-login.ts,modified,,,A,,,"ADR-031: adopted; Workstream C10/C11 (commits f04f3593, e4085087)",,,ADR-031
setup/service-nohup.test.ts,added,,,C,,,"New test file for the rewritten setupNohupFallback() in service.ts — process-ownership verification via /proc/PID/cmdline, socket-readiness checks, execFileSync instead of shell-interpolated execSync. Same family as service.ts; Isthmus's service.ts is currently byte-identical to the v2.3.0 baseline (clean port target).",port-verbatim,,
setup/service.test.ts,modified,,,C,,,"Removes a now-redundant hand-rolled 'WSL nohup fallback' stub test, superseded by the new, more thorough service-nohup.test.ts. No functional change to production code.",port-verbatim,,
setup/service.ts,modified,,,C,,,"Substantial hardening of the nohup service fallback: verifies the recorded PID is actually the previous NanoClaw host (via /proc/PID/cmdline) before killing it, checks the admin socket for readiness instead of assuming success, and switches from execSync-with-interpolated-strings to execFileSync + a proper shellQuote() helper (closing a shell-injection-shaped path in the generated wrapper script). This manages the SAME host service lifecycle v2.3.0 already managed (nohup/launchctl/systemctl) — a reliability and correctness hardening, not new privileged surface. Isthmus's current file is byte-identical to the v2.3.0 baseline — clean port target, worth prioritizing given the shell-injection fix.",port-verbatim,,
setup/set-env.test.ts,added,,,C,,,"New/expanded tests for set-env.ts's atomic-write rewrite (upsertEnvVars, symlink-target preservation, tmpfile+rename). Depends on set-env.ts's new upsertEnvVars export.",port-with-modification,,
setup/set-env.ts,modified,,,C,,,"Rewrites .env writing to be atomic (tmpfile + fsync + rename, preserving file mode and symlink targets) and adds a batched upsertEnvVars() that commits several keys in one write plus input validation (rejects multiline values). This function is explicitly documented as non-secret config only ('secrets belong in the OneCLI vault') so it is not credential-handling itself — legitimate hardening of an existing config-write path. Isthmus's file is byte-identical to the v2.3.0 baseline — clean port target.",port-with-modification,,
setup/slack-worker.test.ts,added,,,A,,,"ADR-031: adopted; Workstream C10/C11 (commits f04f3593, e4085087)",,,ADR-031
setup/slack-worker.ts,added,,,A,,,"ADR-031: adopted; Workstream C10/C11 (commits f04f3593, e4085087)",,,ADR-031
setup/uninstall/flow.ts,modified,,,C,,,"Removes the entire OneCLI-vault-agent cleanup flow from the uninstall wizard (Group 4: mine/orphan vault agent deletion with confirmation prompts) — consistent with upstream retiring OneCLI as a first-class dependency in favor of the generic gateway model. Since Isthmus keeps OneCLI core-baked, removing this would leave orphaned OneCLI vault-agent registrations behind on uninstall with no replacement cleanup path — decline, keep the existing onecli-aware flow.",declined:architecture-onecli-stays-core,,
setup/uninstall/onecli-agents.test.ts,deleted,,,C,,,Upstream deletes this file entirely (paired with onecli-agents.ts's deletion). Isthmus keeps onecli-agents.ts live (see that row) so its test suite should be kept too.,declined:architecture-onecli-stays-core,,
setup/uninstall/onecli-agents.ts,deleted,,,C,,,"Upstream deletes this file entirely — it implemented listVaultAgents/splitVaultAgents/resolveOnecliDeletions for the uninstall wizard's OneCLI-agent cleanup step. Isthmus's uninstall/scan.ts, plan.ts, remove.ts, and flow.ts all still import from and depend on this file (confirmed byte-identical to v2.3.0 baseline); since Isthmus keeps OneCLI core-baked, this file and its callers should be kept, not deleted.",declined:architecture-onecli-stays-core,,
setup/uninstall/plan.test.ts,modified,,,C,,,"Removes onecli-agent-deletion test coverage from buildRemovalPlan()'s test suite, matching plan.ts's removal of the onecliDelete decision field. Isthmus keeps that field/behavior, so should keep this coverage.",declined:architecture-onecli-stays-core,,
setup/uninstall/plan.ts,modified,,,C,,,"Removes the onecliDelete field from Decisions and the 'delete-onecli-agent' RemovalAction kind entirely, and drops the import of VaultAgent from onecli-agents.js. Isthmus keeps OneCLI-agent cleanup as part of its uninstall plan; keep the existing behavior.",declined:architecture-onecli-stays-core,,
setup/uninstall/remove.test.ts,modified,,,C,,,"Removes test coverage for the 'delete-onecli-agent' removal action, matching remove.ts's removal of that action kind. Isthmus keeps that action; keep the coverage.",declined:architecture-onecli-stays-core,,
setup/uninstall/remove.ts,modified,,,C,,,Removes the 'delete-onecli-agent' case from runAction() (which ran `onecli agents delete --id <uuid>` for each agent slated for removal) and repoints the RunCommand type import from onecli-agents.js to scan.js. Isthmus keeps this removal action live; decline the deletion.,declined:architecture-onecli-stays-core,,
setup/uninstall/scan.test.ts,modified,,,C,,,"Removes test coverage for scanOnecli()'s vault-agent mine/orphan split, matching scan.ts's removal of that scan step. Isthmus keeps that scan step; keep the coverage.",declined:architecture-onecli-stays-core,,
setup/uninstall/scan.ts,modified,,,C,,,"Removes scanOnecli() (which listed OneCLI vault agents and split them into 'belongs to this copy' vs. 'orphan, may belong to another copy') and the OnecliInventory type entirely from the install inventory scan; RunCommand's type definition moves in-file since onecli-agents.js no longer exists. Isthmus keeps this scan step so its users (this copy's vault agents) don't leak on uninstall; decline the deletion.",declined:architecture-onecli-stays-core,,
setup/verify-nohup.test.ts,added,,,C,,,"New test file for verify.ts's improved nohup-fallback PID-file detection (now consulted whenever the systemd/launchd manager branch found nothing, so both detectors agree). Unrelated to the community-portal/Slack parts of verify.ts's diff — pure service-detection reliability testing.",port-verbatim,,
setup/verify-slack.test.ts,added,,,A,,,"New test file for verify.ts's community-portal Slack-job status integration (SLACK_INSTALL field, deferred-wiring-pending-Slack-install logic). Confirmed via diff that Isthmus's current verify.ts is MISSING this entire integration even though src/community-portal/slack-job.ts and its other consumers (companions.ts, run-channel-skill.ts, slack-auto.ts) are already ported in Workstream C10/C11 — this is a genuine gap in that port, worth a direct follow-up.",needs-followup-check-against-C11,,
setup/verify.ts,modified,,,A,,,"Imports readSlackJob/slackJobStatus from ../src/community-portal/slack-job.js and adds SLACK_INSTALL status reporting plus slack-aware deferred-wiring logic to the verify step; also swaps the ONECLI_URL credential-detection regex for NANOCLAW_GATEWAY_PROVIDER, and improves nohup-fallback PID detection. CONFIRMED via direct diff against Isthmus's current file: the entire Slack-job integration is MISSING even though slack-job.ts itself and its other consumers were already ported in Workstream C10/C11 (companions.ts, run-channel-skill.ts, slack-auto.ts all already reference it) — this file was apparently missed in that port and needs a follow-up. The ONECLI_URL/gateway regex swap also needs implementer judgment given Isthmus keeps OneCLI core-baked.",needs-followup-check-against-C11,,
src/backfill-container-configs.ts,modified,,,A,,,"Adds `speed: null` to the legacy container_configs backfill row. Trivial one-line addition but the table it writes (container_configs) feeds the container.json/mount-adjacent spawn config, so classified with that family.",,,
src/channels/adapter.ts,modified,,,A,,,"Adds an `address` (instance/messageId/platformId/threadId) parameter to `onAction`, used to route deferred approval-card decisions back through core (ADR-030 gateway-approval seam), plus an unrelated `ResolvedConversation`/`resolveConversation` host-UI addition. Bucket A because the onAction plumbing directly feeds the gateway approval-authorization flow.",,,
src/channels/chat-sdk-bridge-byline.test.ts,modified,,,C,,,"Only test-fixture name changes (Gavriel->Alex, daniel->reviewer) in the pre-existing approval-card terminal-state test; no logic changed.",port-verbatim,,
src/channels/chat-sdk-bridge-raw-text.test.ts,added,,,C,,,"New pure-unit test for `appendRawText`, an ordinary feature (recovering platform-specific readable content, e.g. Slack table blocks, before `raw` is dropped). No privileged surface or trust-boundary relevance.",port-verbatim,,
src/channels/chat-sdk-bridge.test.ts,modified,,,A,,,"Companion tests for chat-sdk-bridge.ts: covers the new ADR-030 approval-presentation dispatch (`registerQuestionRenderResolver`, deferResolution) plus unrelated card-rendering robustness fixes (null action, unknown style). Bucket A for the approval-flow coverage that dominates the diff.",,,
src/channels/chat-sdk-bridge.ts,modified,,,A,,,"Implements `dispatchQuestionAction`/`deferResolution` so a registered gateway-approval-coordinator can own card authorization and terminal rendering (ADR-030), plus `appendRawText` (ordinary feature) and an `isConnected` transport probe. The approval-authorization plumbing is the dominant, trust-relevant change.",,,
src/channels/question-render-registry.ts,modified,,,A,,,Adds `renderMessage`/`renderTerminal`/`deferResolution` to `QuestionRender` and a `QuestionActionHandler` registry — the exact mechanism the ADR-030 gateway-approval-presentation work (already adopted per Workstream precedent) hooks into channel rendering.,,,
src/claimant-liveness.test.ts,added,,,A,,,"New test for session-claim liveness: refuses to let a fresh host adopt/take-over a session whose claim is held by a LIVE peer host_instances lease, but allows takeover when the claimant is dead/expired/unknown. Directly exercises container-runner.ts adopt/kill decisions gated by the new session_claims + host_instances coordination system — genuinely decision-driving, not the inert 'shadow write' pattern of precedent #2.",,,
